Component, Time (ms)
Task time, 0.715418
Task time, 0.709535
Task time, 0.67799
Task time, 0.668109
Task time, 0.711439
Task time, 0.677894
Task time, 0.669696
Task time, 0.71364
Task time, 0.668866
Task time, 0.734542
Task time, 0.709169
Task time, 0.678779
Task time, 0.671122
Task time, 0.669561
Task time, 0.690046
Task time, 0.727734
Task time, 0.752452
Task time, 0.7229
Task time, 0.736682
Task time, 0.733342
Task time, 0.765774
Task time, 0.75866
Task time, 0.83451
Task time, 0.832054
Task time, 0.845448
Task time, 0.871305
Task time, 0.885755
Task time, 0.924167
Task time, 0.939865
Task time, 0.900181
Task time, 0.957428
Task time, 0.961485
Task time, 0.992813
Task time, 0.951535
Task time, 0.942239
Task time, 0.916419
Task time, 0.860634
Task time, 0.866451
Task time, 0.907943
Task time, 0.846491
Task time, 0.91651
Task time, 0.942613
Task time, 0.931259
Task time, 0.958236
Task time, 0.939564
Task time, 0.964242
Task time, 0.948241
Task time, 0.977502
Task time, 0.95438
Task time, 0.9993
Task time, 1.025625
Task time, 1.020067
Task time, 1.055123
Task time, 1.104069
Task time, 1.090445
Task time, 1.026341
Task time, 0.934682
Task time, 1.027034
Task time, 1.039575
Task time, 1.074926
Task time, 1.061683
Task time, 1.085883
Task time, 1.10517
Task time, 1.074674
Task time, 1.09998
Task time, 1.122016
Task time, 1.068208
Task time, 1.087929
Task time, 1.116148
Task time, 1.080245
Task time, 1.067746
Task time, 1.114522
Task time, 1.071547
Task time, 1.063908
Task time, 1.124501
Task time, 1.130625
Task time, 1.145718
Task time, 1.146137
Task time, 1.182144
Task time, 1.16856
Task time, 1.222558
Task time, 1.198818
Task time, 1.12272
Task time, 1.134685
Task time, 1.123359
Task time, 1.133485
Task time, 1.090897
Task time, 1.200021
Task time, 1.205555
Task time, 1.208695
Task time, 1.249609
Task time, 1.167691
Task time, 1.211274
Task time, 1.204244
Task time, 1.214216
Task time, 1.216375
Task time, 1.196866
Task time, 1.22031
Task time, 1.19272
Task time, 1.188264
Task time, 1.167676
Task time, 1.144343
Task time, 1.199434
Task time, 1.160164
Task time, 1.250137
Task time, 1.268529
Task time, 1.231978
Task time, 1.230474
Task time, 1.291031
Task time, 1.209543
Task time, 1.217254
Task time, 1.234802
Task time, 1.180119
Task time, 1.156358
Task time, 1.196078
Task time, 1.12149
Task time, 1.247824
Task time, 1.239222
Task time, 1.234887
Task time, 1.241674
Task time, 1.319253
Task time, 1.221415
Task time, 1.261004
Task time, 1.238666
Task time, 1.255097
Task time, 1.178975
Task time, 1.252014
Task time, 1.146306
Task time, 1.173594
Task time, 1.197274
Task time, 1.1726
Task time, 1.170405
Task time, 1.217882
Task time, 1.22079
Task time, 1.223009
Task time, 1.200435
Task time, 1.230122
Task time, 1.125001
Task time, 1.145667
Task time, 1.120404
Task time, 1.137562
Task time, 1.192092
Task time, 1.214863
Task time, 1.19544
Task time, 1.216712
Task time, 1.233391
Task time, 1.185926
Task time, 1.226768
Task time, 1.315608
Task time, 1.282817
Task time, 1.328003
Task time, 1.351949
Task time, 1.285913
Task time, 1.282656
Task time, 1.366735
Task time, 1.280754
Task time, 1.34949
Task time, 1.380213
Task time, 1.366623
Task time, 1.363305
Task time, 1.470044
Task time, 1.419202
Task time, 1.401924
Task time, 1.371549
Task time, 1.301226
Task time, 1.313133
Task time, 1.355935
Task time, 1.330928
Task time, 1.331053
Task time, 1.339099
Task time, 1.359636
Task time, 1.397785
Task time, 1.397766
Task time, 1.396144
Task time, 1.405147
Task time, 1.360264
Task time, 1.489892
Task time, 1.462445
Task time, 1.436577
Task time, 1.435259
Task time, 1.448003
Task time, 1.407561
Task time, 1.502312
Task time, 1.438068
Task time, 1.500755
Task time, 1.371334
Task time, 1.417036
Task time, 1.426969
Task time, 1.455316
Task time, 1.395417
Task time, 1.499521
Task time, 1.477181
Task time, 1.401798
Task time, 1.503924
Task time, 1.548108
Task time, 1.449627
Task time, 1.47073
Task time, 1.427355
Task time, 1.449804
Task time, 1.445931
Task time, 1.470291
Task time, 1.438153
Task time, 1.401785
Task time, 1.332933
Task time, 1.317439
Task time, 1.273239
Task time, 1.296359
Task time, 1.218949
Task time, 1.226887
Task time, 1.253226
Task time, 1.163289
Task time, 1.180596
Task time, 1.25668
Task time, 1.146854
Task time, 1.071087
Task time, 1.187046
Task time, 1.124791
Task time, 1.175583
Task time, 1.16606
Task time, 1.122821
Task time, 1.183883
Task time, 1.168073
Task time, 1.166296
Task time, 1.123994
Task time, 1.175042
Task time, 1.149752
Task time, 1.136718
Task time, 1.121613
Task time, 1.164323
Task time, 1.094147
Task time, 1.116351
Task time, 1.195286
Task time, 1.128397
Task time, 1.150475
Task time, 1.198074
Task time, 1.104042
Task time, 1.106544
Task time, 1.108363
Task time, 1.10425
Task time, 1.048587
Task time, 1.157496
Task time, 1.090766
Task time, 1.071578
Task time, 1.0609
Task time, 1.032324
Task time, 1.052209
Task time, 1.079181
Task time, 1.052035
Task time, 1.081617
Task time, 1.082037
Task time, 1.041947
Task time, 1.068868
Task time, 1.086202
Task time, 1.054588
Task time, 1.070406
Task time, 1.097509
Task time, 1.10421
Task time, 1.060912
Task time, 1.140597
Task time, 1.11075
Task time, 1.075966
Task time, 1.087072
Task time, 1.083861
Task time, 1.153079
Task time, 1.117179
Task time, 1.092314
Task time, 1.0682
Task time, 1.085469
Task time, 1.128282
Task time, 1.068392
Task time, 1.007897
Task time, 1.073189
Task time, 0.994097
Task time, 1.009385
Task time, 1.097544
Task time, 1.116182
Task time, 1.118761
Task time, 1.13687
Task time, 1.099557
Task time, 1.092625
Task time, 1.168836
Task time, 1.105873
Task time, 1.172855
Task time, 1.199705
Task time, 1.220938
Task time, 1.186536
Task time, 1.226837
Task time, 1.109857
Task time, 1.167665
Task time, 1.196596
Task time, 1.172179
Task time, 1.131163
Task time, 1.18611
Task time, 1.120212
Task time, 1.072325
Task time, 1.101783
Task time, 1.035945
Task time, 1.103697
Task time, 1.167048
Task time, 1.150406
Task time, 1.159197
Task time, 1.142686
Task time, 1.158258
Task time, 1.125471
Task time, 1.174461
Task time, 1.193736
Task time, 1.180126
Task time, 1.220212
Task time, 1.301063
Task time, 1.224206
Task time, 1.176685
Task time, 1.253884
Task time, 1.242355
Task time, 1.236761
Task time, 1.274371
Task time, 1.203485
Task time, 1.274969
Task time, 1.287795
Task time, 1.300018
Task time, 1.28732
Task time, 1.359829
Task time, 1.267307
Task time, 1.28724
Task time, 1.350481
Task time, 1.36581
Task time, 1.353544
Task time, 1.3694
Task time, 1.357474
Task time, 1.387378
Task time, 1.426622
Task time, 1.456108
Task time, 1.497074
Task time, 1.574933
Task time, 1.49245
Task time, 1.532096
Task time, 1.509711
Task time, 1.458596
Task time, 1.456446
Task time, 1.565802
Task time, 1.472745
Task time, 1.389895
Task time, 1.533881
Task time, 1.549503
Task time, 1.473781
Task time, 1.553979
Task time, 1.567443
Task time, 1.530691
Task time, 1.542847
Task time, 1.641753
Task time, 1.55919
Task time, 1.611633
Task time, 1.665329
Task time, 1.695574
Task time, 1.712403
Task time, 1.79895
Task time, 1.737123
Task time, 1.761393
Task time, 1.717451
Task time, 1.694897
Task time, 1.704022
Task time, 1.809858
Task time, 1.83643
Task time, 1.840125
Task time, 1.821826
Task time, 1.886635
Task time, 1.802537
Task time, 1.897631
Task time, 1.837815
Task time, 1.82601
Task time, 1.782799
Task time, 1.875665
Task time, 1.845639
Task time, 1.876026
Task time, 1.774879
Task time, 1.788947
Task time, 1.814179
Task time, 1.830992
Task time, 1.823019
Task time, 1.76243
Task time, 1.726096
Task time, 1.721241
Task time, 1.694523
Task time, 1.749725
Task time, 1.726925
Task time, 1.784343
Task time, 1.793536
Task time, 1.779871
Task time, 1.813805
Task time, 1.844238
Task time, 1.774516
Task time, 1.819517
Task time, 1.735793
Task time, 1.740001
Task time, 1.758188
Task time, 1.801018
Task time, 1.739622
Task time, 1.783877
Task time, 1.825091
Task time, 1.783572
Task time, 1.781249
Task time, 1.849243
Task time, 1.818866
Task time, 1.904706
Task time, 1.832185
Task time, 1.884222
Task time, 1.874256
Task time, 1.940531
Task time, 1.964807
Task time, 2.019796
Task time, 1.953063
Task time, 2.003435
Task time, 2.104687
Task time, 2.101588
Task time, 2.009388
Task time, 2.050649
Task time, 2.026593
Task time, 2.092303
Task time, 2.053835
Task time, 2.126434
Task time, 2.075964
Task time, 2.159364
Task time, 2.097626
Task time, 2.182857
Task time, 2.114359
Task time, 2.203182
Task time, 2.136242
Task time, 2.17554
Task time, 2.081416
Task time, 2.10986
Task time, 2.099617
Task time, 2.17398
Task time, 2.128611
Task time, 2.219659
Task time, 2.121006
Task time, 2.178237
Task time, 2.129523
Task time, 2.200193
Task time, 2.154482
Task time, 2.232703
Task time, 2.131702
Task time, 2.197666
Task time, 2.197737
Task time, 2.227233
Task time, 2.220806
Task time, 2.356994
Task time, 2.158954
Task time, 2.172061
Task time, 2.134096
Task time, 2.231942
Task time, 2.201753
Task time, 2.206868
Task time, 2.141994
Task time, 2.238671
Task time, 2.243077
Task time, 2.256745
Task time, 2.173808
Task time, 2.170499
Task time, 2.128028
Task time, 2.261729
Task time, 2.190695
Task time, 2.186336
Task time, 2.115048
Task time, 2.134609
Task time, 2.106122
Task time, 2.148722
Task time, 2.182047
Task time, 2.245201
Task time, 2.274463
Task time, 2.346625
Task time, 2.259619
Task time, 2.39311
Task time, 2.347103
Task time, 2.433878
Task time, 2.333543
Task time, 2.393122
Task time, 2.332861
Task time, 2.411654
Task time, 2.325664
Task time, 2.3781
Task time, 2.320497
Task time, 2.382358
Task time, 2.428072
Task time, 2.507933
Task time, 2.491006
Task time, 2.610474
Task time, 2.492835
Task time, 2.558547
Task time, 2.574558
Task time, 2.669386
Task time, 2.595022
Task time, 2.678776
Task time, 2.561313
Task time, 2.612096
Task time, 2.637676
Task time, 2.672295
Task time, 2.626704
Task time, 2.637136
Task time, 2.609083
Task time, 2.682693
Task time, 2.627171
Task time, 2.653729
Task time, 2.566166
Task time, 2.600133
Task time, 2.572503
Task time, 2.591174
Task time, 2.591593
Task time, 2.602335
Task time, 2.611035
Task time, 2.731651
Task time, 2.691407
Task time, 2.724344
Task time, 2.794813
Task time, 2.831849
Task time, 2.783742
Task time, 2.782649
Task time, 2.717666
Task time, 2.821357
Task time, 2.800934
Task time, 2.857959
Task time, 2.838881
Task time, 2.92563
Task time, 2.936569
Task time, 2.993494
Task time, 2.851442
Task time, 2.906739
Task time, 2.782668
Task time, 2.897313
Task time, 2.838468
Task time, 3.001719
Task time, 2.872578
Task time, 3.027741
Task time, 3.002532
Task time, 3.065202
Task time, 3.070476
Task time, 3.109089
Task time, 3.016575
Task time, 3.105332
Task time, 3.001824
Task time, 3.005165
Task time, 3.040425
Task time, 3.045445
Task time, 3.047639
Task time, 3.038627
Task time, 2.976344
Task time, 3.04503
Task time, 3.01383
Task time, 3.102078
Task time, 3.000308
Task time, 3.040645
Task time, 2.922588
Task time, 2.934918
Task time, 2.999662
Task time, 3.050433
Task time, 2.948853
Task time, 3.020421
Task time, 2.982267
Task time, 3.064939
Task time, 3.007066
Task time, 2.997583
Task time, 3.026924
Task time, 3.052026
Task time, 3.036132
Task time, 3.16726
Task time, 3.142377
Task time, 3.210425
Task time, 3.111649
Task time, 3.089342
Task time, 3.004058
Task time, 3.135949
Task time, 3.006151
Task time, 3.067061
Task time, 2.961901
Task time, 3.019403
Task time, 2.934105
Task time, 3.025844
Task time, 3.000069
Task time, 3.000606
Task time, 2.934251
Task time, 3.038976
Task time, 3.036156
Task time, 3.11228
Task time, 2.964614
Task time, 3.046765
Task time, 3.00393
Task time, 3.105974
Task time, 3.072504
Task time, 3.166541
Task time, 3.079073
Task time, 3.194568
Task time, 3.113011
Task time, 3.173793
Task time, 3.125664
Task time, 3.172657
Task time, 3.082336
Task time, 3.186154
Task time, 3.12963
Task time, 3.248181
Task time, 3.187492
Task time, 3.28116
Task time, 3.209174
Task time, 3.149727
Task time, 3.118078
Task time, 3.18461
Task time, 3.266688
Task time, 3.30043
Task time, 3.251279
Task time, 3.306154
Task time, 3.206661
Task time, 3.313639
Task time, 3.200476
Task time, 3.271148
Task time, 3.224119
Task time, 3.258175
Task time, 3.029696
Task time, 3.299077
Task time, 3.263393
Task time, 3.342456
Task time, 3.263926
Task time, 3.344408
Task time, 3.309748
Task time, 3.429736
Task time, 3.381833
Task time, 3.386477
Task time, 3.316704
Task time, 3.414018
Task time, 3.359923
Task time, 3.387613
Task time, 3.351358
Task time, 3.448557
Task time, 3.442628
Task time, 3.44107
Task time, 3.495002
Task time, 3.313223
Task time, 3.51938
Task time, 3.520536
Task time, 3.437727
Task time, 3.527627
Task time, 3.514238
Task time, 3.582794
Task time, 3.481875
Task time, 3.522395
Task time, 3.477888
Task time, 3.637016
Task time, 3.587228
Task time, 3.725954
Task time, 3.650911
Task time, 3.676095
Task time, 3.651607
Task time, 3.751217
Task time, 3.712052
Task time, 3.762734
Task time, 3.69667
Task time, 3.757957
Task time, 3.671901
Task time, 3.82803
Task time, 3.84048
Task time, 3.818672
Task time, 3.785593
Task time, 3.828246
Task time, 3.789294
Task time, 3.88456
Task time, 3.819289
Task time, 3.85801
Task time, 3.748529
Task time, 3.798982
Task time, 3.838761
Task time, 3.665212
Task time, 3.829089
Task time, 3.947858
Task time, 3.907167
Task time, 3.950059
Task time, 3.951319
Task time, 3.958656
Task time, 3.922231
Task time, 3.956814
Task time, 3.902045
Task time, 3.963189
Task time, 3.955703
Task time, 3.982491
Task time, 3.924012
Task time, 3.941749
Task time, 3.940486
Task time, 4.081505
Task time, 3.784275
Task time, 3.964814
Task time, 3.970458
Task time, 3.965718
Task time, 3.940283
Task time, 4.039183
Task time, 4.024503
Task time, 4.029652
Task time, 3.981773
Task time, 4.005913
Task time, 3.985825
Task time, 4.063791
Task time, 3.969469
Task time, 3.949068
Task time, 3.905365
Task time, 3.96746
Task time, 4.003023
Task time, 4.047791
Task time, 3.994196
Task time, 4.053796
Task time, 3.972104
Task time, 4.020419
Client Total,55370.743163

