Component, Time (ms)
Task time, 0.642183
Task time, 0.652697
Task time, 0.636875
Task time, 0.631134
Task time, 0.679129
Task time, 0.665629
Task time, 0.653515
Task time, 0.623259
Task time, 0.623844
Task time, 0.650099
Task time, 0.673392
Task time, 0.671516
Task time, 0.653091
Task time, 0.625884
Task time, 0.636259
Task time, 0.723637
Task time, 0.721535
Task time, 0.678685
Task time, 0.698395
Task time, 0.670879
Task time, 0.715167
Task time, 0.756349
Task time, 0.776442
Task time, 0.776993
Task time, 0.788089
Task time, 0.810575
Task time, 0.825072
Task time, 0.826238
Task time, 0.878452
Task time, 0.836801
Task time, 0.849399
Task time, 0.921771
Task time, 0.873019
Task time, 0.898351
Task time, 0.904258
Task time, 0.854086
Task time, 0.835068
Task time, 0.864239
Task time, 0.893023
Task time, 0.821521
Task time, 0.904779
Task time, 0.926477
Task time, 0.90624
Task time, 0.893953
Task time, 0.943316
Task time, 0.938123
Task time, 0.949511
Task time, 0.940695
Task time, 0.955346
Task time, 1.018404
Task time, 1.035312
Task time, 1.026706
Task time, 1.061055
Task time, 1.070478
Task time, 1.013825
Task time, 1.076926
Task time, 1.088323
Task time, 1.023685
Task time, 1.062549
Task time, 1.076948
Task time, 1.059878
Task time, 1.090248
Task time, 1.056082
Task time, 1.072692
Task time, 1.121323
Task time, 1.086694
Task time, 1.064157
Task time, 1.101559
Task time, 1.125932
Task time, 1.080456
Task time, 1.06889
Task time, 1.12927
Task time, 1.066992
Task time, 1.087857
Task time, 1.039737
Task time, 1.089995
Task time, 1.082531
Task time, 1.131686
Task time, 1.137782
Task time, 1.139766
Task time, 1.192224
Task time, 1.154473
Task time, 1.095238
Task time, 1.125813
Task time, 1.0984
Task time, 1.144906
Task time, 1.12657
Task time, 1.152987
Task time, 1.183523
Task time, 1.214354
Task time, 1.209901
Task time, 1.168477
Task time, 1.192534
Task time, 1.165976
Task time, 1.128162
Task time, 1.226781
Task time, 1.195016
Task time, 1.218013
Task time, 1.161384
Task time, 1.180031
Task time, 1.166972
Task time, 1.163053
Task time, 1.167043
Task time, 1.160627
Task time, 1.139563
Task time, 1.273763
Task time, 1.236753
Task time, 1.248234
Task time, 1.250142
Task time, 1.208699
Task time, 1.191104
Task time, 1.236064
Task time, 1.182301
Task time, 1.139837
Task time, 1.16097
Task time, 1.122581
Task time, 1.213554
Task time, 1.246652
Task time, 1.237084
Task time, 1.240457
Task time, 1.261214
Task time, 1.221461
Task time, 1.244748
Task time, 1.232384
Task time, 1.234086
Task time, 1.207776
Task time, 1.205528
Task time, 1.145204
Task time, 1.155992
Task time, 1.20213
Task time, 1.172215
Task time, 1.16682
Task time, 1.171117
Task time, 1.220961
Task time, 1.196242
Task time, 1.176293
Task time, 1.173925
Task time, 1.164422
Task time, 1.136551
Task time, 1.146987
Task time, 1.176937
Task time, 1.16004
Task time, 1.172035
Task time, 1.227136
Task time, 1.169903
Task time, 1.224543
Task time, 1.200469
Task time, 1.213875
Task time, 1.260581
Task time, 1.321125
Task time, 1.291402
Task time, 1.3393
Task time, 1.304993
Task time, 1.302231
Task time, 1.297707
Task time, 1.282365
Task time, 1.368075
Task time, 1.417267
Task time, 1.374681
Task time, 1.324066
Task time, 1.399741
Task time, 1.381474
Task time, 1.411163
Task time, 1.403611
Task time, 1.347337
Task time, 1.292268
Task time, 1.277694
Task time, 1.310681
Task time, 1.317589
Task time, 1.374522
Task time, 1.351334
Task time, 1.349803
Task time, 1.330441
Task time, 1.41749
Task time, 1.422022
Task time, 1.361743
Task time, 1.405113
Task time, 1.370457
Task time, 1.392912
Task time, 1.47514
Task time, 1.451617
Task time, 1.427698
Task time, 1.420779
Task time, 1.417111
Task time, 1.439988
Task time, 1.39888
Task time, 1.404224
Task time, 1.418186
Task time, 1.421768
Task time, 1.390171
Task time, 1.486376
Task time, 1.480648
Task time, 1.476497
Task time, 1.471161
Task time, 1.469974
Task time, 1.538805
Task time, 1.477439
Task time, 1.415103
Task time, 1.435048
Task time, 1.397701
Task time, 1.394502
Task time, 1.404806
Task time, 1.393746
Task time, 1.325868
Task time, 1.301226
Task time, 1.282282
Task time, 1.225205
Task time, 1.245981
Task time, 1.199
Task time, 1.215975
Task time, 1.190674
Task time, 1.225023
Task time, 1.176022
Task time, 1.145929
Task time, 1.123424
Task time, 1.144083
Task time, 1.122762
Task time, 1.189855
Task time, 1.141125
Task time, 1.151203
Task time, 1.150125
Task time, 1.124998
Task time, 1.195679
Task time, 1.151853
Task time, 1.239305
Task time, 1.146665
Task time, 1.099895
Task time, 1.163118
Task time, 1.153605
Task time, 1.124629
Task time, 1.143318
Task time, 1.180033
Task time, 1.227647
Task time, 1.16422
Task time, 1.202657
Task time, 1.123833
Task time, 1.07946
Task time, 1.059467
Task time, 1.068738
Task time, 1.092906
Task time, 1.157981
Task time, 1.06246
Task time, 1.077204
Task time, 1.017984
Task time, 1.010187
Task time, 1.067855
Task time, 1.069445
Task time, 1.068169
Task time, 1.076469
Task time, 1.037523
Task time, 1.082024
Task time, 1.022466
Task time, 1.07207
Task time, 1.077119
Task time, 1.060723
Task time, 1.106434
Task time, 1.066486
Task time, 1.058714
Task time, 1.080257
Task time, 1.09319
Task time, 1.090751
Task time, 1.051147
Task time, 1.08345
Task time, 1.116559
Task time, 1.077647
Task time, 1.074171
Task time, 1.062807
Task time, 1.064944
Task time, 1.081233
Task time, 1.116506
Task time, 1.025503
Task time, 1.057519
Task time, 0.970791
Task time, 0.978438
Task time, 1.049388
Task time, 1.053055
Task time, 1.065754
Task time, 1.091563
Task time, 1.109046
Task time, 1.081631
Task time, 1.125894
Task time, 1.150635
Task time, 1.11673
Task time, 1.186452
Task time, 1.240769
Task time, 1.175059
Task time, 1.191319
Task time, 1.154503
Task time, 1.130716
Task time, 1.189488
Task time, 1.186807
Task time, 1.129644
Task time, 1.143963
Task time, 1.154398
Task time, 1.101902
Task time, 1.090278
Task time, 1.110154
Task time, 1.101469
Task time, 1.120849
Task time, 1.181815
Task time, 1.125448
Task time, 1.111456
Task time, 1.166796
Task time, 1.12137
Task time, 1.111675
Task time, 1.180152
Task time, 1.143958
Task time, 1.187661
Task time, 1.255445
Task time, 1.222666
Task time, 1.201827
Task time, 1.215935
Task time, 1.205806
Task time, 1.209534
Task time, 1.232953
Task time, 1.199358
Task time, 1.213643
Task time, 1.250744
Task time, 1.311396
Task time, 1.276106
Task time, 1.314376
Task time, 1.312556
Task time, 1.26705
Task time, 1.334266
Task time, 1.356358
Task time, 1.350704
Task time, 1.321873
Task time, 1.391645
Task time, 1.343922
Task time, 1.418862
Task time, 1.470392
Task time, 1.470402
Task time, 1.522389
Task time, 1.496674
Task time, 1.486814
Task time, 1.491931
Task time, 1.423356
Task time, 1.452755
Task time, 1.515979
Task time, 1.50413
Task time, 1.488164
Task time, 1.480148
Task time, 1.546592
Task time, 1.469097
Task time, 1.514988
