Component, Time (ms)
Task time, 9023.764869
Task time, 9411.534323
Task time, 7050.201691
Task time, 6784.811703
Task time, 6382.847571
Task time, 6454.72468
Task time, 6013.937311
Task time, 6514.890843
Task time, 6295.566255
Task time, 6106.333891
Task time, 6675.288056
Task time, 6684.492641
Tour: 7 3 2 6 10 9 5 1 0 4 8 11  Length: 31.313708498984763
Client Total,84241.677443

