Component, Time (ms)
Task time, 0.364
Task time, 0.365
Task time, 0.364
Task time, 0.365
Task time, 0.27
Task time, 0.181
Task time, 0.393
Task time, 0.39
Task time, 0.388
Task time, 0.167
Task time, 0.371
Task time, 0.372
Task time, 0.39
Task time, 0.382
Task time, 0.294
Task time, 0.239
Task time, 0.281
Task time, 0.383
Task time, 0.39
Task time, 0.23
Task time, 0.405
Task time, 0.393
Task time, 0.292
Task time, 0.4
Task time, 0.196
Task time, 0.421
Task time, 0.445
Task time, 0.487
Task time, 0.2
Task time, 0.449
Task time, 0.2
Task time, 0.199
Task time, 0.494
Task time, 0.219
Task time, 0.53
Task time, 0.499
Task time, 0.578
Task time, 0.258
Task time, 0.577
Task time, 0.211
Task time, 0.484
Task time, 0.538
Task time, 0.261
Task time, 0.21
Task time, 0.221
Task time, 0.221
Task time, 0.374
Task time, 0.216
Task time, 0.23
Task time, 0.391
Task time, 0.237
Task time, 0.601
Task time, 0.407
Task time, 0.249
Task time, 0.254
Task time, 0.329
Task time, 0.56
Task time, 0.224
Task time, 0.264
Task time, 0.605
Task time, 0.37
Task time, 0.473
Task time, 0.49
Task time, 0.661
Task time, 0.384
Task time, 0.643
Task time, 0.255
Task time, 0.363
Task time, 0.613
Task time, 0.635
Task time, 0.257
Task time, 0.259
Task time, 0.801
Task time, 0.359
Task time, 0.657
Task time, 0.233
Task time, 0.288
Task time, 0.228
Task time, 0.439
Task time, 0.577
Task time, 0.359
Task time, 0.64
Task time, 0.781
Task time, 0.648
Task time, 0.487
Task time, 0.271
Task time, 0.46
Task time, 0.737
Task time, 0.698
Task time, 0.52
Task time, 0.317
Task time, 0.698
Task time, 0.69
Task time, 0.729
Task time, 0.297
Task time, 0.725
Task time, 0.384
Task time, 0.65
Task time, 0.637
Task time, 0.578
Task time, 0.311
Task time, 0.465
Task time, 0.592
Task time, 0.747
Task time, 0.26
Task time, 0.272
Task time, 0.296
Task time, 0.686
Task time, 0.64
Task time, 0.68
Task time, 0.34
Task time, 0.704
Task time, 0.674
Task time, 0.732
Task time, 0.663
Task time, 0.309
Task time, 0.499
Task time, 0.384
Task time, 0.289
Task time, 0.286
Task time, 0.315
Task time, 0.28
Task time, 0.683
Task time, 0.282
Task time, 0.333
Task time, 0.697
Task time, 0.675
Task time, 0.72
Task time, 0.649
Task time, 0.51
Task time, 0.737
Task time, 0.763
Task time, 0.361
Task time, 0.359
Task time, 0.753
Task time, 0.754
Task time, 0.624
Task time, 0.429
Task time, 0.698
Task time, 0.728
Task time, 0.261
Task time, 0.322
Task time, 0.313
Task time, 0.37
Task time, 0.555
Task time, 0.436
Task time, 0.539
Task time, 0.705
Task time, 0.71
Task time, 0.294
Task time, 0.346
Task time, 0.551
Task time, 0.603
Task time, 0.432
Task time, 0.462
Task time, 0.781
Task time, 0.643
Task time, 0.815
Task time, 0.476
Task time, 0.783
Task time, 0.561
Task time, 0.617
Task time, 0.807
Task time, 0.491
Task time, 0.824
Task time, 0.898
Task time, 0.524
Task time, 0.42
Task time, 0.969
Task time, 0.678
Task time, 0.973
Task time, 0.456
Task time, 0.52
Task time, 0.964
Task time, 0.984
Task time, 1.081
Task time, 0.603
Task time, 0.779
Task time, 0.372
Task time, 0.402
Task time, 0.401
Task time, 0.738
Task time, 0.855
Task time, 0.985
Task time, 0.404
Task time, 0.417
Task time, 0.42
Task time, 0.41
Task time, 0.764
Task time, 0.776
Task time, 0.706
Task time, 0.402
Task time, 0.445
Task time, 0.424
Task time, 0.443
Task time, 0.453
Task time, 0.425
Task time, 0.806
Task time, 0.806
Task time, 0.469
Task time, 1.187
Task time, 1.212
Task time, 0.486
Task time, 1.096
Task time, 0.952
Task time, 0.954
Task time, 1.248
Task time, 0.569
Task time, 1.366
Task time, 1.343
Task time, 0.998
Task time, 1.349
Task time, 0.583
Task time, 0.61
Task time, 1.026
Task time, 6.853
Task time, 0.936
Task time, 0.614
Task time, 1.424
Task time, 1.425
Task time, 0.655
Task time, 1.053
Task time, 1.597
Task time, 1.071
Task time, 1.437
Task time, 1.506
Task time, 1.589
Task time, 0.697
Task time, 0.747
Task time, 0.915
Task time, 1.638
Task time, 1.641
Task time, 1.156
Task time, 1.625
Task time, 1.569
Task time, 0.934
Task time, 0.759
Task time, 1.765
Task time, 1.629
Task time, 0.99
Task time, 0.786
Task time, 0.975
Task time, 1.615
Task time, 1.634
Task time, 0.782
Task time, 1.731
Task time, 0.787
Task time, 0.671
Task time, 0.999
Task time, 1.213
Task time, 1.796
Task time, 1.237
Task time, 1.226
Task time, 0.734
Task time, 0.788
Task time, 1.761
Task time, 1.845
Task time, 0.859
Task time, 1.796
Task time, 1.269
Task time, 0.692
Task time, 0.709
Task time, 0.754
Task time, 1.213
Task time, 0.738
Task time, 0.746
Task time, 0.75
Task time, 0.74
Task time, 0.736
Task time, 1.052
Task time, 0.748
Task time, 0.804
Task time, 0.763
Task time, 0.673
Task time, 1.553
Task time, 0.734
Task time, 0.761
Task time, 0.681
Task time, 0.738
Task time, 0.724
Task time, 0.873
Task time, 1.015
Task time, 0.759
Task time, 0.954
Task time, 0.835
Task time, 0.781
Task time, 0.781
Task time, 0.79
Task time, 1.973
Task time, 1.747
Task time, 1.311
Task time, 0.865
Task time, 1.313
Task time, 0.98
Task time, 0.796
Task time, 0.728
Task time, 0.758
Task time, 0.883
Task time, 0.746
Task time, 0.798
Task time, 1.166
Task time, 0.796
Task time, 0.715
Task time, 1.906
Task time, 1.628
Task time, 1.55
Task time, 0.799
Task time, 0.74
Task time, 1.107
Task time, 1.221
Task time, 1.168
Task time, 0.754
Task time, 0.767
Task time, 0.735
Task time, 1.146
Task time, 0.89
Task time, 0.726
Task time, 0.745
Task time, 0.912
Task time, 1.896
Task time, 0.893
Task time, 0.76
Task time, 0.814
Task time, 0.747
Task time, 1.53
Task time, 0.791
Task time, 0.837
Task time, 0.814
Task time, 0.85
Task time, 0.887
Task time, 0.839
Task time, 0.832
Task time, 0.827
Task time, 0.857
Task time, 0.884
Task time, 0.871
Task time, 0.859
Task time, 0.913
Task time, 0.928
Task time, 1.086
Task time, 1.028
Task time, 0.881
Task time, 0.822
Task time, 0.786
Task time, 0.872
Task time, 0.886
Task time, 0.932
Task time, 0.884
Task time, 0.925
Task time, 1.335
Task time, 0.887
Task time, 0.906
Task time, 0.866
Task time, 0.981
Task time, 0.865
Task time, 0.893
Task time, 1.057
Task time, 0.943
Task time, 1.135
Task time, 0.936
Task time, 1.555
Task time, 0.935
Task time, 0.9
Task time, 0.888
Task time, 0.926
Task time, 0.885
Task time, 0.89
Task time, 1.049
Task time, 0.922
Task time, 0.916
Task time, 0.973
Task time, 0.926
Task time, 0.935
Task time, 0.934
Task time, 0.919
Task time, 0.898
Task time, 0.886
Task time, 0.91
Task time, 0.862
Task time, 0.883
Task time, 0.915
Task time, 0.837
Task time, 0.791
Task time, 0.791
Task time, 0.78
Task time, 0.764
Task time, 0.827
Task time, 1.55
Task time, 0.725
Task time, 1.82
Task time, 1.767
Task time, 0.981
Task time, 1.291
Task time, 1.005
Task time, 1.775
Task time, 0.694
Task time, 1.041
Task time, 1.298
Task time, 1.767
Task time, 0.845
Task time, 1.086
Task time, 1.088
Task time, 1.029
Task time, 0.828
Task time, 0.994
Task time, 0.799
Task time, 0.698
Task time, 0.721
Task time, 0.779
Task time, 1.576
Task time, 1.168
Task time, 1.678
Task time, 1.054
Task time, 0.661
Task time, 0.727
Task time, 0.764
Task time, 0.78
Task time, 1.812
Task time, 0.693
Task time, 1.404
Task time, 1.571
Task time, 1.569
Task time, 1.761
Task time, 0.957
Task time, 1.62
Task time, 1.66
Task time, 1.6
Task time, 1.228
Task time, 0.761
Task time, 1.617
Task time, 1.267
Task time, 1.576
Task time, 1.648
Task time, 1.794
Task time, 1.198
Task time, 1.632
Task time, 0.964
Task time, 1.27
Task time, 0.713
Task time, 0.944
Task time, 0.708
Task time, 0.712
Task time, 0.692
Task time, 0.671
Task time, 0.678
Task time, 1.626
Task time, 1.645
Task time, 1.591
Task time, 1.412
Task time, 1.092
Task time, 1.546
Task time, 0.684
Task time, 1.494
Task time, 1.749
Task time, 1.695
Task time, 0.823
Task time, 1.49
Task time, 0.718
Task time, 1.264
Task time, 0.654
Task time, 1.8
Task time, 1.823
Task time, 1.819
Task time, 1.317
Task time, 1.701
Task time, 1.745
Task time, 1.066
Task time, 1.757
Task time, 1.735
Task time, 1.64
Task time, 1.716
Task time, 1.305
Task time, 1.658
Task time, 1.722
Task time, 1.799
Task time, 1.71
Task time, 1.025
Task time, 1.735
Task time, 1.732
Task time, 1.748
Task time, 1.002
Task time, 1.716
Task time, 1.028
Task time, 1.763
Task time, 1.834
Task time, 2.061
Task time, 1.379
Task time, 1.119
Task time, 0.764
Task time, 1.079
Task time, 1.817
Task time, 0.895
Task time, 1.365
Task time, 1.849
Task time, 1.408
Task time, 1.96
Task time, 1.969
Task time, 1.833
Task time, 1.951
Task time, 1.955
Task time, 1.889
Task time, 1.754
Task time, 0.905
Task time, 1.16
Task time, 2.09
Task time, 2.006
Task time, 1.138
Task time, 2.136
Task time, 1.899
Task time, 0.877
Task time, 1.293
Task time, 2.587
Task time, 2.116
Task time, 0.889
Task time, 2.153
Task time, 1.109
Task time, 2.023
Task time, 1.283
Task time, 2.325
Task time, 1.004
Task time, 1.224
Task time, 0.89
Task time, 2.289
Task time, 2.215
Task time, 2.132
Task time, 2.273
Task time, 2.179
Task time, 1.073
Task time, 1.869
Task time, 1.22
Task time, 1.55
Task time, 2.333
Task time, 1.56
Task time, 2.385
Task time, 1.458
Task time, 2.634
Task time, 1.07
Task time, 2.272
Task time, 1.136
Task time, 2.435
Task time, 2.587
Task time, 2.695
Task time, 1.056
Task time, 2.737
Task time, 2.738
Task time, 2.666
Task time, 2.485
Task time, 2.681
Task time, 1.321
Task time, 2.528
Task time, 2.451
Task time, 2.556
Task time, 2.042
Task time, 1.595
Task time, 2.576
Task time, 2.439
Task time, 2.487
Task time, 2.518
Task time, 2.483
Task time, 2.131
Task time, 2.465
Task time, 1.557
Task time, 2.211
Task time, 1.146
Task time, 1.157
Task time, 1.863
Task time, 1.321
Task time, 1.161
Task time, 2.034
Task time, 1.959
Task time, 2.006
Task time, 1.274
Task time, 1.986
Task time, 1.065
Task time, 1.206
Task time, 1.125
Task time, 1.188
Task time, 1.114
Task time, 1.185
Task time, 1.193
Task time, 1.747
Task time, 1.403
Task time, 1.66
Task time, 2.629
Task time, 2.52
Task time, 1.882
Task time, 2.833
Task time, 2.848
Task time, 3.145
Task time, 2.786
Task time, 2.484
Task time, 2.823
Task time, 1.81
Task time, 2.845
Task time, 1.224
Task time, 2.671
Task time, 2.822
Task time, 1.529
Task time, 2.865
Task time, 2.932
Task time, 2.402
Task time, 2.516
Task time, 2.889
Task time, 2.86
Task time, 2.651
Task time, 2.92
Task time, 2.507
Task time, 2.953
Task time, 2.435
Task time, 1.907
Task time, 2.882
Task time, 3.344
Task time, 3.048
Task time, 2.947
Task time, 2.922
Task time, 2.996
Task time, 3.412
Task time, 2.938
Task time, 2.394
Task time, 2.941
Task time, 2.481
Task time, 2.96
Task time, 1.674
Task time, 2.429
Task time, 1.671
Task time, 1.436
Task time, 1.63
Task time, 1.369
Task time, 1.395
Task time, 1.664
Task time, 2.914
Task time, 2.947
Task time, 3.283
Task time, 2.958
Task time, 3.139
Task time, 2.883
Task time, 2.528
Task time, 2.421
Task time, 3.025
Task time, 2.955
Task time, 2.405
Task time, 2.363
Task time, 2.965
Task time, 2.999
Task time, 3.149
Task time, 3.142
Task time, 3.33
Task time, 3.062
Task time, 3.272
Task time, 2.091
Task time, 2.918
Task time, 1.817
Task time, 2.044
Task time, 1.721
Task time, 1.867
Task time, 1.469
Task time, 1.828
Task time, 1.67
Task time, 2.018
Task time, 1.795
Task time, 2.635
Task time, 1.949
Task time, 1.714
Task time, 3.445
Task time, 3.517
Task time, 3.126
Task time, 3.487
Task time, 3.486
Task time, 2.902
Task time, 3.371
Task time, 3.412
Task time, 3.49
Task time, 3.135
Task time, 3.559
Task time, 3.453
Task time, 3.39
Task time, 3.025
Task time, 3.386
Task time, 2.953
Task time, 3.08
Task time, 1.98
Task time, 1.927
Task time, 3.664
Task time, 1.782
Task time, 1.589
Task time, 3.727
Task time, 1.648
Task time, 3.407
Task time, 3.65
Task time, 3.803
Task time, 3.666
Task time, 3.506
Task time, 3.576
Task time, 3.569
Task time, 3.68
Task time, 3.801
Task time, 2.589
Task time, 3.856
Task time, 3.95
Task time, 2.262
Task time, 1.895
Task time, 2.187
Task time, 1.746
Task time, 2.256
Task time, 1.833
Task time, 2.082
Task time, 3.743
Task time, 2.199
Task time, 2.01
Task time, 2.384
Task time, 3.958
Task time, 2.213
Task time, 3.863
Task time, 1.918
Task time, 4.122
Task time, 3.867
Task time, 3.541
Task time, 3.926
Task time, 3.86
Task time, 3.363
Task time, 3.265
Task time, 1.781
Task time, 4.041
Task time, 3.958
Task time, 3.746
Task time, 1.937
Task time, 1.858
Task time, 1.885
Task time, 1.911
Task time, 3.962
Task time, 3.932
Task time, 3.936
Task time, 3.098
Task time, 3.821
Task time, 3.859
Task time, 3.795
Task time, 3.563
Task time, 2.252
Task time, 3.467
Task time, 3.991
Task time, 2.845
Task time, 1.898
Task time, 2.346
Task time, 2.069
Task time, 2.194
Task time, 4.033
Task time, 1.752
Task time, 3.94
Task time, 3.958
Task time, 1.778
Task time, 3.9
Task time, 3.528
Task time, 4.064
Task time, 2.616
Task time, 1.843
Task time, 1.989
Task time, 1.891
Task time, 1.893
Task time, 2.464
Task time, 1.913
Task time, 1.891
Task time, 3.477
Task time, 3.933
Task time, 4.033
Task time, 4.582
Task time, 3.601
Task time, 3.477
Task time, 4.531
Task time, 3.999
Task time, 3.532
Task time, 4.111
Task time, 3.994
Task time, 4.248
Task time, 2.788
Task time, 2.329
Task time, 4.431
Task time, 2.86
Task time, 3.143
Task time, 2.692
Task time, 4.05
Task time, 2.382
Task time, 4.053
Task time, 2.034
Task time, 3.756
Task time, 4.293
Task time, 2.717
Task time, 4.128
Task time, 4.113
Task time, 3.766
Task time, 2.901
Task time, 3.897
Task time, 4.158
Task time, 2.875
Task time, 4.275
Task time, 4.406
Task time, 4.293
Task time, 3.096
Task time, 4.553
Task time, 3.823
Task time, 4.768
Task time, 3.463
Task time, 3.004
Task time, 4.563
Task time, 4.173
Task time, 3.303
Task time, 3.033
Task time, 4.351
Task time, 4.422
Task time, 3.723
Task time, 4.272
Task time, 2.041
Task time, 4.496
Task time, 4.53
Task time, 4.537
Task time, 4.591
Task time, 2.286
Task time, 2.18
Task time, 4.207
Task time, 4.599
Task time, 3.203
Task time, 2.23
Task time, 2.315
Task time, 2.32
Task time, 2.572
Task time, 3.005
Task time, 3.523
Task time, 2.395
Task time, 2.375
Task time, 2.362
Task time, 2.304
Task time, 4.682
Task time, 3.339
Task time, 2.381
Task time, 2.191
Task time, 3.206
Task time, 4.806
Task time, 4.647
Task time, 2.425
Task time, 4.403
Task time, 4.829
Task time, 4.782
Task time, 4.802
Task time, 4.92
Task time, 2.634
Task time, 2.604
Task time, 2.622
Task time, 2.582
Task time, 2.484
Task time, 2.533
Task time, 2.816
Task time, 4.463
Task time, 2.361
Task time, 5.235
Task time, 4.887
Task time, 4.359
Task time, 4.842
Task time, 3.506
Task time, 4.297
Task time, 3.52
Task time, 4.605
Task time, 2.574
Task time, 2.467
Task time, 2.747
Task time, 2.481
Task time, 2.569
Task time, 4.933
Task time, 2.454
Task time, 3.548
Task time, 2.507
Task time, 3.35
Task time, 5.053
Task time, 4.784
Task time, 2.495
Task time, 4.623
Task time, 2.37
Task time, 2.564
Task time, 2.518
Task time, 2.6
Task time, 2.649
Task time, 4.324
Task time, 3.86
Task time, 2.651
Client Total,55700.075

